title,description,address,logo_url,website,category,url
BKUBE,Solution de sauvegarde et stockage sécurisé de données professionnelles,"106 Boulevard René Cassin, Nice",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_bkube_texte.png,https://www.bkube.fr/?utm_source=LesPepitesTech.com,CYBERSECURITÉ,https://lespepitestech.com/startup-de-la-french-tech/bkube
EVULPO,"Aide gratuite dans les matières scolaires, conformément aux programmes officiels dans 7 pays.","Schifflände 26, Zürich, Suisse",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/ev_clean_purple_rgb.png,https://evulpo.com/fr/fr/?utm_source=LesPepitesTech.com,EDTECH,https://lespepitestech.com/startup-de-la-french-tech/evulpo
NOVABRICKS,"Créez des applications métier sur mesure, sans code (ou en ajoutant très peu de code).","165 Av. de Bretagne, Lille, France",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/novabricks_logo_carre_couleur_rvb_1000_1.png,https://www.novabricks.com/?utm_source=LesPepitesTech.com,SYSTÈME INFORMATION,https://lespepitestech.com/startup-de-la-french-tech/novabricks
DELIVERME.CITY,La seule solution de livraison urbaine,"38 Rue Mozart, Clichy",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_delivermecity_0.png,http://www.deliverme.city/?utm_source=LesPepitesTech.com,LOGISTIQUE,https://lespepitestech.com/startup-de-la-french-tech/delivermecity-0
OLENERGIES,"Des batteries lithium LFP sans cobalt, très sûres et qui ont une durée de vie de 20 ans.",93100 Montreuil,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_olenergies_hd_0.png,https://www.olenergies.com/?utm_source=LesPepitesTech.com,BATTERIES,https://lespepitestech.com/startup-de-la-french-tech/olenergies
CHANGO,Roulez électrique en toute simplicité,"10 Rue de la Paix, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/banner_social.jpg,http://www.chango.fr/?utm_source=LesPepitesTech.com,MOBILITY,https://lespepitestech.com/startup-de-la-french-tech/chango
SONUP,Solutions audiologiques qui rendent accessibles et simples les évaluations auditives,"Rond-Point Benjamin Franklin, Montpellier",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_vert_orange_avec_baseline_2.png,https://www.sonup.fr/?utm_source=LesPepitesTech.com,SANTÉ AUDITIVE,https://lespepitestech.com/startup-de-la-french-tech/sonup
JUSTAI,Une offre de service complète pour vous accompagner à chaque étape de votre mise en œuvre de l’IA,"71 Rue Marcel Paul, 27000 Évreux",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_couleur_justai.png,https://www.justai.co/?utm_source=LesPepitesTech.com,INTELLIGENCE ARTIFICIELLE,https://lespepitestech.com/startup-de-la-french-tech/justai
CONNECT AVIS,La solution pour laisser un avis en 5 secondes,"Tour de la Boule d’Or, Boulevard Flaugergues, 12000 Rodez",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logov-modified_2.png,https://www.connectavis.fr/?utm_source=LesPepitesTech.com,GESTION GOOGLE AVIS,https://lespepitestech.com/startup-de-la-french-tech/connect-avis
BUYRCLUB,Gérez votre voiture directement depuis votre smartphone.,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_carre_5.png,https://buyrclub.com/?utm_source=LesPepitesTech.com,INDIVIDUAL INVESTOR,https://lespepitestech.com/startup-de-la-french-tech/buyrclub
PLATON,La plateforme 100 % digitale qui simplifie le placement de votre trésorerie.,"229 Rue Saint-Honoré, 75001 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_380.png,https://platon-finance.fr/?utm_source=LesPepitesTech.com,GESTION DE TRÉSORERIE,https://lespepitestech.com/startup-de-la-french-tech/platon
V.BIOTECH,"Le marc de café, une ressource durable pour le monde",rond point de bezanne 51058,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_site_0.png,https://v-biotech.co/?utm_source=LesPepitesTech.com,BIOTECH,https://lespepitestech.com/startup-de-la-french-tech/vbiotech
ASK FOR THE MOON,IA de co-génération de savoir-faire critiques pour l'industrie,"18 Rue de la Fontaine au Roi, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/askforthemoon_logo_margins_1.png,https://home.askforthemoon.com/?utm_source=LesPepitesTech.com,B2B,https://lespepitestech.com/startup-de-la-french-tech/ask-moon
TRAPSTER,Un système de honeypot pour surveiller votre réseau sans effort,"28 Rue du Chemin Vert, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/trapster_logo.png,https://trapster.cloud/?utm_source=LesPepitesTech.com,HONEYPOTS,https://lespepitestech.com/startup-de-la-french-tech/trapster
SKILLBERG,"Gérez, Suivez et Développez les compétences de votre équipe",75 Boulevard Vauban,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/group_52.png,https://www.skillberg.app/?utm_source=LesPepitesTech.com,ARTIFICIAL INTELLIGENCE / INTELLIGENCE ARTIFICIELLE,https://lespepitestech.com/startup-de-la-french-tech/skillberg
STIRWELD,Les solutions de soudage par friction malaxage (FSW) les moins chères et les plus polyvalentes du marché,"4k Rue du Lieutenant Colonel Dubois, 35000 Rennes, France",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/stirweld_logo.jpeg,https://stirweld.com/?utm_source=LesPepitesTech.com,SOUDAGE FSW,https://lespepitestech.com/startup-de-la-french-tech/stirweld
KRESKI,Libérez votre potentiel grâce à votre assistant à distance,"1 Rue Sainte-Anne, Jouars-Pontchartrain",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/base_logo_white_background_0.png,http://www.kreski.fr/?utm_source=LesPepitesTech.com,ASSISTANT PERSONNEL,https://lespepitestech.com/startup-de-la-french-tech/kreski
REDSTONE,Solution de gestion de la maintenance technique,"10 Allée Evariste Galois, 63000 Clermont-Ferrand",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-redstone-rouge.png,https://redstone-solution.com/?utm_source=LesPepitesTech.com,ABONNEMENT,https://lespepitestech.com/startup-de-la-french-tech/redstone
POINT AUDIT,L'application d’audit en ligne pour les professionnels de l’hôtellerie✨,paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_simple_grand.png,http://www.point-audit.com/?utm_source=LesPepitesTech.com,AUDIT DE CONFORMITÉ,https://lespepitestech.com/startup-de-la-french-tech/point-audit
MA MEILLEURE ENERGIE,Ma Meilleure Energie : Courtier en énergie professionnel / Centrale Photovoltaïque / Bornes de recharges VE,10 PL VENDOME,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_energie_seul_0.png,https://mameilleureenergie.fr/?utm_source=LesPepitesTech.com,COURTIER,https://lespepitestech.com/startup-de-la-french-tech/ma-meilleure-energie
APP EASE,Location d'applications mobiles personnalisables à prix accessible,"4 Allée des Saules, 74000 Annecy",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/app_0.png,https://www.app-ease.fr/?utm_source=LesPepitesTech.com,APPLICATIONS WEB,https://lespepitestech.com/startup-de-la-french-tech/app-ease
NEKO CONCEPT,"Spécialiste du Design UX / UI, Design Sprint et expert Adalo.","82 Rue du Point du Jour, Boulogne-Billancourt",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-les-pepites-tech-white.png,https://nekoconcept.com/?utm_source=LesPepitesTech.com,B2B,https://lespepitestech.com/startup-de-la-french-tech/neko-concept
TROISPETITSPOINTS,Maison de littérature sonore pour la jeunesse,43 RUE DE LA LICORNE Tournefeuille,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/capture_decran_2018-03-28_a_11.49.35.png,https://bit.ly/2GzOSqU?utm_source=LesPepitesTech.com,Catégorie non disponible,https://lespepitestech.com/startup-de-la-french-tech/troispetitspoints
ELEVO,"Facilite le feedback au sein des organisations, afin de suivre et de développer chacun des collaborateurs.","24 Rue du Pré Saint-Gervais, Pantin",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/capture_decran_2019-10-28_a_11.10.35.png,https://www.elevo.fr/?utm_source=LesPepitesTech.com,Catégorie non disponible,https://lespepitestech.com/startup-de-la-french-tech/elevo
CARDIAG,Votre Diagnostic Automobile Facile,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_1_22.png,https://www.cardiag.me/?utm_source=LesPepitesTech.com,ANDROID,https://lespepitestech.com/startup-de-la-french-tech/cardiag
TALENT PROGRAM,Recrutement de hauts potentiels avec résultats garantis dès la prise de poste,"15 Rue Pierre Dupont, Grenoble",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/cabinet-de-recrutement-talent-program.png,https://www.talentprogram.fr/cabinet-recrutement-startup/?utm_source=LesPepitesTech.com,CABINET DE RECRUTEMENT DIGITAL,https://lespepitestech.com/startup-de-la-french-tech/talent-program
MISSION RGPD,La plateforme logicielle collaborative accompagne les DPO et département juridique et propulse les cabinets d'avocats et cabinets de conseil.,Lyon,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/mission_rgpd.jpg,http://www.mission-rgpd.com/?utm_source=LesPepitesTech.com,LEGALTECH,https://lespepitestech.com/startup-de-la-french-tech/mission-rgpd
SALESDORADO,La référence des ressources & bonnes pratiques biz dev,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_80.jpg,https://www.salesdorado.com/?utm_source=LesPepitesTech.com,CONSEIL,https://lespepitestech.com/startup-de-la-french-tech/salesdorado
UGOFRESH,La marketplace BtoB des fruits & légumes,"Saint-Charles, Perpignan",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/ugofresh_logo.png,https://ugo-fresh.com/?utm_source=LesPepitesTech.com,MARKET PLACE,https://lespepitestech.com/startup-de-la-french-tech/ugofresh
RAPIDLE,Solution de Click & Collect et Livraison pour les commerçants de proximité.,Fontainebleau,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-couleurs_1.png,http://www.rapidle.com/?utm_source=LesPepitesTech.com,Catégorie non disponible,https://lespepitestech.com/startup-de-la-french-tech/rapidle-0
DARWIN NUTRITION,Darwin Nutrition est le nouveau média qui explore le meilleur de l'alimentation,Bordeaux,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_darwin_nutrition.jpg,https://www.darwin-nutrition.fr/?utm_source=LesPepitesTech.com,ALIMENTATION SAINE ET DURABLE / AGRICULTURE RAISONNÉE,https://lespepitestech.com/startup-de-la-french-tech/darwin-nutrition
REDIRECTION.IO,"Solution permettant aux responsables marketing et SEO de surveiller et corriger les erreurs de trafic, et de ne plus perdre de clients","18 Avenue Parmentier, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/redirectionio-logo_0.png,https://redirection.io/?utm_source=LesPepitesTech.com,MONITORING,https://lespepitestech.com/startup-de-la-french-tech/redirectionio
LES MIRACULEUX,Vitamines et compléments alimentaires sous forme de gummies,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/miracu.png,https://www.lesmiraculeux.com/?utm_source=LesPepitesTech.com,Catégorie non disponible,https://lespepitestech.com/startup-de-la-french-tech/les-miraculeux
TUTEUR À L'HEURE,"Startup de soutien scolaire, se focalisant sur l'humain et la pédagogie de ses tuteurs (étudiants-professeurs)","22 Rue de Vanves, Boulogne-Billancourt",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/tuteuralheure_blocmarque_blocmarque_pourfondclair_copie_1.png,http://www.tuteuralheure.fr/?utm_source=LesPepitesTech.com,EDUCATION,https://lespepitestech.com/startup-de-la-french-tech/tuteur-lheure
TOPORDER,"Solution 360°, Toporder vous propose une caisse enregistreuse tactile sur iPad spécialisé dans les commerces de proximité. Réel écosystème, la caisse a été conçue pour s’adapter à votre métier.","49 Avenue Rosa Parks, Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/color4xcarre.png,http://toporder.fr/?utm_source=LesPepitesTech.com,E-COMMERCE,https://lespepitestech.com/startup-de-la-french-tech/toporder
FLATCHR,Logiciel de recrutement,"59 Boulevard Exelmans, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/flatchr_logo.png,https://www.flatchr.io/?utm_source=LesPepitesTech.com,B2B,https://lespepitestech.com/startup-de-la-french-tech/flatchr
PICNIC,"Réinventez l’expérience de proximité. Kiosques et Pop-Up Stores : mobiles, modulables et autonomes en énergies renouvelables.",Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_officiel_picnic_fond_blanc.png,https://www.picnic.paris/?utm_source=LesPepitesTech.com,AUTONOME,https://lespepitestech.com/startup-de-la-french-tech/picnic
SPOTT.AI,Création de vidéos interactiveS,"Bruxelles, Belgique",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/spott-social.jpg,https://spott.ai/?utm_source=LesPepitesTech.com,CLICK-TO-VIDEO,https://lespepitestech.com/startup-de-la-french-tech/spottai
PINPUT,"Découvrez l'activité cachée de vos utilisateurs... Outil d'analyse de site web, replays, heatmaps, ...","Budapest, Hongrie",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/new-logo_0.png,https://pinput.co/?utm_source=LesPepitesTech.com,ANALYSE,https://lespepitestech.com/startup-de-la-french-tech/pinput
GESTIA SOLIDAIRE,GESTIA Solidaire est une agence immobilière spécialisée en immobilier responsable qui accompagne les propriétaires à donner du sens à leur investissement en le transformant en location abordable ou en réalisant un investissement locatif responsable,"1 Cours Aristide Briand, Caluire-et-Cuire",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-gs.jpg,http://www.gestia-solidaire.com/?utm_source=LesPepitesTech.com,DROIT,https://lespepitestech.com/startup-de-la-french-tech/gestia-solidaire
LEGALCITY,Assistance Juridique et Administrative pour les TPE / PME.,"113 Rue de la République, Marseille",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_lc_new.png,https://legalcity.fr/?utm_source=LesPepitesTech.com,FINTECH,https://lespepitestech.com/startup-de-la-french-tech/legalcity
CAMILEIA,"Portail digital IWMS pour piloter l'environnement de travail, le FM et l'immobilier","1 Rue de la Trinquette, La Rochelle",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/camileia_-_logo-2021-hd-blanc-fond-dark-blue.jpg,https://www.camileia.com/?utm_source=LesPepitesTech.com,APPLICATION MOBILE,https://lespepitestech.com/startup-de-la-french-tech/camileia
THEWIDE,Création d'environnement de développement dans le cloud,"112 Avenue Charles de Gaulle, 92200 Neuilly-sur-Seine",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/thewide_logo_0.png,https://www.thewide.fr/?utm_source=LesPepitesTech.com,APPLICATION,https://lespepitestech.com/startup-de-la-french-tech/thewide
SOS BILAN,Votre bilan comptable en 72h dès 399€ !,"445 Boulevard Gambetta, Tourcoing",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-sosbilan.png,https://sosbilan.fr/?utm_source=LesPepitesTech.com,B2B,https://lespepitestech.com/startup-de-la-french-tech/sos-bilan
DIABNEXT,"DIABNEXT révolutionne le suivi du diabète, par une solution complète et automatique de télésurveillance, afin de prévenir les complications et les hospitalisations liées à la maladie.","55 Rue la Boétie, 75008 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/diabnext_logo-1000x1000px-300dpi.jpg,https://www.diabnext.com/fr/?utm_source=LesPepitesTech.com,BIG DATA,https://lespepitestech.com/startup-de-la-french-tech/diabnext
SPORTRIZER,SportRIZER est un catalogue exhaustif de toutes les activités outdoor en France et en Europe.,"SportRIZER, Quimper",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/v2-logo-sr-fond-blanc_0.png,http://www.sportrizer.com/?utm_source=LesPepitesTech.com,ACTIVITÉS ET LOISIRS,https://lespepitestech.com/startup-de-la-french-tech/sportrizer
XTRAMILE,Xtramile propose une solution vouée à l'optimisation des processus de recrutement.,"11 Rempart Saint -Thiébault, Metz",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/zmt9oiiuif5csaoqdz0t.jpg,http://www.xtramile.io/?utm_source=LesPepitesTech.com,BIG DATA,https://lespepitestech.com/startup-de-la-french-tech/xtramile
PRONOO,Pronostics sportifs grâce à l'intelligence artificielle,"55 Boulevard Vincent Auriol, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_pronoo.png,https://pronoo.ai/?utm_source=LesPepitesTech.com,APPLICATION MOBILE,https://lespepitestech.com/startup-de-la-french-tech/pronoo
CODE.STORE,Experts no-code #1 en Europe.,"29 Rue des Favorites, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/cs_full_black.png,https://code.store/?utm_source=LesPepitesTech.com,API,https://lespepitestech.com/startup-de-la-french-tech/codestore
VILUSO,Conçoit et commercialise des solutions de mobilité,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/viluso-logo-b1_0.jpg,http://www.viluso.com/?utm_source=LesPepitesTech.com,MOBILITÉ DURABLE,https://lespepitestech.com/startup-de-la-french-tech/viluso
